ID1_G,ID2_G,ID_T_G,ID_R_G,RESULT_G,DATE_G
21032,24978,10879,9,7-6(4) 6-3,2014-02-12 00:00:00
1075,1672,10810,4,6-3 6-3,2014-02-12 00:00:00
23003,34800,10811,4,6-2 6-4,2014-02-12 00:00:00
22411,29131,10811,4,7-5 2-6 10-6,2014-02-12 00:00:00
13429,6627,10811,4,6-1 6-1,2014-02-12 00:00:00
34794,23004,10812,4,7-6(9) 7-5,2014-02-12 00:00:00
21118,34795,10812,4,6-3 6-3,2014-02-12 00:00:00
21961,18910,10812,4,7-5 6-1,2014-02-12 00:00:00
84,9471,10812,5,4-6 6-1 6-4,2014-02-12 00:00:00
14177,9676,10879,5,6-3 6-7(7) 7-6(4),2014-02-12 00:00:00
12614,662,10881,4,6-4 6-1,2014-02-12 00:00:00
8942,5918,10881,5,7-6(4) 7-6(3),2014-02-12 00:00:00
6101,3985,10810,5,6-4 6-4,2014-02-12 00:00:00
15561,30322,10811,4,7-5 6-3,2014-02-12 00:00:00
17474,18017,10811,5,6-2 6-1,2014-02-12 00:00:00
34793,30425,10812,4,7-5 3-6 11-9,2014-02-12 00:00:00
17037,34457,10812,4,4-6 7-6(5) 10-3,2014-02-12 00:00:00
575,22189,10879,4,7-6(6) 6-0,2014-02-12 00:00:00
638,12661,10811,5,6-3 2-6 6-2,2014-02-12 00:00:00
5150,34799,10811,4,6-4 6-3,2014-02-12 00:00:00
4067,7540,10812,5,6-7(4) 6-3 6-2,2014-02-12 00:00:00
8806,2904,10811,5,6-4 6-4,2014-02-12 00:00:00
6081,935,10812,5,6-2 6-7(4) 6-2,2014-02-12 00:00:00
1841,1035,10812,5,6-3 6-0,2014-02-12 00:00:00
4084,3316,10882,9,4-6 6-1 6-3,2014-02-13 00:00:00
7345,3992,10882,9,6-1 6-3,2014-02-13 00:00:00
11373,4025,10882,9,6-4 6-4,2014-02-13 00:00:00
8307,34805,10879,9,6-1 6-2,2014-02-13 00:00:00
1640,13764,10882,9,6-4 6-4,2014-02-13 00:00:00
30740,24365,10882,10,6-3 6-7(5) 10-7,2014-02-13 00:00:00
34812,34737,10882,9,6-3 6-3,2014-02-12 00:00:00
6848,11953,10810,5,6-4 7-6(3),2014-02-13 00:00:00
12083,22,10810,5,6-4 6-4,2014-02-13 00:00:00
5647,29395,10810,9,6-4 6-4,2014-02-13 00:00:00
21032,16847,10879,10,7-6(3) 6-7(5) 10-1,2014-02-13 00:00:00
1687,12614,10881,5,6-4 6-4,2014-02-13 00:00:00
20306,34815,10881,9,6-4 6-4,2014-02-13 00:00:00
16245,34812,10882,10,6-4 6-4,2014-02-13 00:00:00
6465,563,10810,5,6-2 7-6(2),2014-02-13 00:00:00
831,578,10810,5,6-4 6-3,2014-02-13 00:00:00
28063,34798,10810,9,3-6 6-1 10-7,2014-02-13 00:00:00
15153,22835,10881,9,6-4 3-6 12-10,2014-02-13 00:00:00
12888,20119,10810,4,6-4 3-6 10-5,2014-02-12 00:00:00
678,674,10810,5,7-5 7-5,2014-02-13 00:00:00
12525,7889,10879,5,7-5 6-7(7) 6-4,2014-02-13 00:00:00
6850,10402,10881,5,6-4 7-6(4),2014-02-13 00:00:00
34814,34813,10881,9,7-5 6-4,2014-02-13 00:00:00
23003,15561,10811,9,6-0 7-6(4),2014-02-13 00:00:00
15323,21374,10812,4,7-5 6-2,2014-02-13 00:00:00
7043,7452,10812,5,6-3 3-6 7-6(3),2014-02-13 00:00:00
9479,11981,10879,5,4-6 6-3 6-2,2014-02-13 00:00:00
5103,9043,10811,5,2-6 6-3 7-6(1),2014-02-13 00:00:00
25670,34516,10812,4,6-4 7-6(3),2014-02-13 00:00:00
4003,575,10879,5,1-6 7-5 6-3,2014-02-13 00:00:00
3833,5129,10879,5,6-3 6-4,2014-02-13 00:00:00
14727,717,10881,5,6-7(3) 6-4 7-6(4),2014-02-13 00:00:00
6080,745,10810,5,6-1 6-2,2014-02-13 00:00:00
1075,20650,10810,5,6-4 3-6 6-3,2014-02-13 00:00:00
762,13429,10811,5,3-6 6-3 6-3,2014-02-13 00:00:00
4045,838,10812,5,1-6 7-5 6-4,2014-02-13 00:00:00
18867,21961,10812,9,2-6 6-4 10-5,2014-02-13 00:00:00
34719,16097,10879,9,6-4 7-6(8),2014-02-13 00:00:00
9229,9899,10881,5,4-6 7-5 6-3,2014-02-13 00:00:00
34713,29000,10811,9,6-4 6-4,2014-02-13 00:00:00
30243,22411,10811,9,6-2 6-3,2014-02-13 00:00:00
34794,34793,10812,9,5-7 6-3 10-8,2014-02-13 00:00:00
17037,21118,10812,9,6-4 7-5,2014-02-13 00:00:00
7,4009,10811,5,1-6 6-2 6-0,2014-02-13 00:00:00
673,5961,10812,5,6-4 7-6(1),2014-02-13 00:00:00
6691,619,10812,5,6-2 6-1,2014-02-13 00:00:00
655,468,10811,5,7-6(2) 6-4,2014-02-13 00:00:00
1640,7345,10882,10,0-6 7-5 6-3,2014-02-14 00:00:00
11373,4084,10882,10,3-6 7-5 6-2,2014-02-14 00:00:00
34447,21117,10810,9,7-6(5) 6-4,2014-02-14 00:00:00
14177,882,10879,9,6-3 7-6(7),2014-02-14 00:00:00
30740,16245,10882,12,6-3 3-6 10-4,2014-02-14 00:00:00
831,12083,10810,9,6-7(9) 6-2 6-4,2014-02-14 00:00:00
685,1687,10881,9,7-6(7) 7-6(6),2014-02-14 00:00:00
6848,6465,10810,9,6-3 6-4,2014-02-14 00:00:00
10444,12888,10810,9,6-4 4-6 10-1,2014-02-14 00:00:00
1747,13674,10879,9,6-3 6-4,2014-02-14 00:00:00
8942,9373,10881,9,6-2 7-6(5),2014-02-14 00:00:00
15323,25670,10812,9,7-6(3) 6-1,2014-02-14 00:00:00
84,6081,10812,9,6-1 2-0 ret.,2014-02-14 00:00:00
4003,12525,10879,9,6-4 6-7(5) 7-6(4),2014-02-14 00:00:00
34814,15153,10881,10,3-6 7-5 10-7,2014-02-14 00:00:00
6101,1075,10810,9,6-3 6-4,2014-02-14 00:00:00
8806,638,10811,9,3-6 6-3 6-2,2014-02-14 00:00:00
4067,1841,10812,9,6-4 6-3,2014-02-14 00:00:00
6850,14860,10881,9,3-6 6-3 7-5,2014-02-14 00:00:00
14727,9229,10881,9,7-6(5) 7-6(3),2014-02-14 00:00:00
6080,678,10810,9,6-2 2-6 6-1,2014-02-14 00:00:00
453,7,10811,9,6-3 7-6(6),2014-02-14 00:00:00
17037,18867,10812,10,7-5 6-3,2014-02-14 00:00:00
3833,9479,10879,9,6-7(5) 6-3 6-4,2014-02-14 00:00:00
8307,34719,10879,10,7-6(1) 7-5,2014-02-14 00:00:00
762,5103,10811,9,6-1 6-4,2014-02-14 00:00:00
673,6691,10812,9,6-1 6-2,2014-02-14 00:00:00
5150,13415,10811,9,6-3 7-6(0),2014-02-14 00:00:00
4045,7043,10812,9,7-6(7) 6-3,2014-02-14 00:00:00
655,17474,10811,9,7-6(4) 6-7(3) 6-3,2014-02-14 00:00:00
1640,11373,10882,12,6-1 6-1,2014-02-15 00:00:00
21418,31771,10885,1,6-1 6-3,2014-02-15 00:00:00
18375,25753,10885,1,6-0 6-2,2014-02-15 00:00:00
12896,18627,10883,1,6-0 6-4,2014-02-15 00:00:00
13400,7451,10883,1,6-4 6-4,2014-02-15 00:00:00
14513,17003,10883,1,6-1 7-5,2014-02-15 00:00:00
18422,17904,10885,1,7-5 6-3,2014-02-15 00:00:00
19948,6795,10885,1,6-4 6-3,2014-02-15 00:00:00
29372,24003,10885,1,6-3 6-4,2014-02-15 00:00:00
26408,31243,10885,1,3-6 6-4 7-6(1),2014-02-15 00:00:00
17903,14172,10885,1,6-3 6-0,2014-02-15 00:00:00
28296,2034,10885,1,6-4 6-4,2014-02-15 00:00:00
7317,22438,10814,1,4-6 6-1 6-2,2014-02-15 00:00:00
12614,10402,10814,1,4-6 6-3 6-3,2014-02-15 00:00:00
4025,6188,10883,1,6-4 6-3,2014-02-15 00:00:00
11683,26506,10883,1,6-2 6-2,2014-02-15 00:00:00
12430,10363,10883,1,2-6 6-1 6-3,2014-02-15 00:00:00
16433,19502,10885,1,6-3 6-2,2014-02-15 00:00:00
12876,17266,10885,1,6-2 6-2,2014-02-15 00:00:00
17967,779,10966,13,7-5 3-6 7-5 5-7 6-4,2014-01-31 00:00:00
13017,1782,10966,14,7-5 7-6(4) 3-6 3-6 6-3,2014-01-31 00:00:00
34863,20495,10966,15,6-4 6-4 3-6 4-6 6-3,2014-02-01 00:00:00
779,1782,10966,16,7-6(2) 6-2 6-3,2014-02-02 00:00:00
17967,13017,10966,17,7-5 ret.,2014-02-02 00:00:00
12525,27108,10967,13,6-7(4) 6-3 6-3 6-2,2014-01-31 00:00:00
9833,28685,10967,14,7-5 6-3 6-2,2014-01-31 00:00:00
20984,34864,10967,15,6-1 6-4 7-5,2014-02-01 00:00:00
20983,27108,10967,16,3-1 ret.,2014-02-02 00:00:00
28522,28685,10967,17,7-6(4) 4-6 6-3,2014-02-02 00:00:00
558,10990,10968,13,6-3 6-0 6-3,2014-01-31 00:00:00
8790,14319,10968,14,6-4 6-2 6-1,2014-01-31 00:00:00
13525,34865,10968,15,6-3 6-2 3-6 6-3,2014-02-01 00:00:00
558,8790,10968,16,4-6 6-1 2-6 6-4 6-3,2014-02-02 00:00:00
6575,21330,10968,17,6-7(3) 6-2 6-3,2014-02-02 00:00:00
10014,1534,10969,13,6-3 6-2 6-2,2014-01-31 00:00:00
22979,13447,10969,14,7-6(4) 7-6(1) 3-6 6-2,2014-01-31 00:00:00
24481,34866,10969,15,5-7 6-0 6-4 7-5,2014-02-01 00:00:00
13447,1534,10969,16,4-6 3-6 6-2 6-3 6-4,2014-02-02 00:00:00
10505,10584,10970,13,6-2 6-4 6-2,2014-01-31 00:00:00
18772,17002,10970,14,6-4 6-1 6-2,2014-01-31 00:00:00
8306,34867,10970,15,6-7(3) 7-6(6) 5-7 7-6(8) 6-2,2014-02-01 00:00:00
18772,10584,10970,16,6-3 6-3,2014-02-02 00:00:00
17002,10505,10970,17,w/o,2014-02-02 00:00:00
9305,17928,10814,1,6-4 7-6(2),2014-02-15 00:00:00
13844,21530,10814,1,7-5 6-4,2014-02-15 00:00:00
20655,9671,10883,1,6-3 3-6 6-3,2014-02-15 00:00:00
9475,5884,10883,1,7-6(4) 6-1,2014-02-15 00:00:00
10400,909,10883,1,4-6 6-4 6-1,2014-02-15 00:00:00
11492,5885,10883,1,6-2 6-3,2014-02-15 00:00:00
23748,10313,10885,1,6-2 6-3,2014-02-15 00:00:00
10813,17289,10971,13,6-2 6-2 6-2,2014-01-31 00:00:00
10828,22068,10971,14,6-2 3-6 6-3 3-0 ret.,2014-01-31 00:00:00
34868,25100,10971,15,6-3 6-4 6-0,2014-02-01 00:00:00
10828,10813,10971,16,2-6 6-3 6-4 6-4,2014-02-02 00:00:00
17289,7146,10971,17,6-7(6) 6-4 6-4,2014-02-02 00:00:00
685,7145,10972,13,6-1 7-6(0) 6-4,2014-01-31 00:00:00
13421,23751,10972,14,6-3 1-6 6-4 6-2,2014-01-31 00:00:00
6363,15327,10972,15,6-4 6-4 6-2,2014-02-01 00:00:00
685,13421,10972,16,6-4 6-2 6-3,2014-02-02 00:00:00
8692,34869,10972,17,6-2 7-5,2014-02-02 00:00:00
7040,20987,10973,13,6-2 6-3 6-2,2014-01-31 00:00:00
970,28076,10973,14,2-6 6-1 6-0 7-6(4),2014-01-31 00:00:00
20989,34870,10973,15,6-2 6-1 6-1,2014-02-01 00:00:00
23260,20987,10973,16,6-0 6-4,2014-02-02 00:00:00
28076,7040,10973,17,6-3 6-4,2014-02-02 00:00:00
14982,7640,10974,13,6-4 6-1 7-6(4),2014-01-31 00:00:00
19910,24840,10974,14,2-6 7-6(2) 7-5 6-3,2014-01-31 00:00:00
24100,34871,10974,15,6-4 3-6 7-6(4) 6-3,2014-02-01 00:00:00
19910,14982,10974,16,6-2 6-4 6-3,2014-02-02 00:00:00
3560,28191,10974,17,6-1 6-2,2014-02-02 00:00:00
11489,33884,10975,13,6-2 6-2 6-4,2014-01-31 00:00:00
5963,11400,10975,14,7-6(2) 1-6 7-6(3) 3-6 6-3,2014-01-31 00:00:00
11621,25632,10975,15,6-3 6-4 6-4,2014-02-01 00:00:00
8503,34872,10975,16,6-0 6-0,2014-02-02 00:00:00
33884,34873,10975,17,6-2 6-0,2014-02-02 00:00:00
7657,9543,10976,13,4-6 6-2 6-2 6-7(3) 6-2,2014-01-31 00:00:00
18477,11208,10976,14,6-3 6-4 2-6 6-4,2014-01-31 00:00:00
34874,19705,10976,15,7-6(4) 7-5 6-4,2014-02-01 00:00:00
7657,18477,10976,16,7-6(4) 6-2 6-3,2014-02-02 00:00:00
11208,9543,10976,17,1-6 6-3 6-1 4-6 6-1,2014-02-02 00:00:00
6302,22483,10977,13,6-1 6-1 6-3,2014-01-31 00:00:00
13231,12000,10977,14,6-4 6-4 6-4,2014-01-31 00:00:00
34875,28193,10977,15,6-4 7-6(4) 7-6(5),2014-02-01 00:00:00
13231,6302,10977,16,7-5 7-6(9) 6-1,2014-02-02 00:00:00
788,22483,10977,17,6-1 6-0 6-1,2014-02-02 00:00:00
7411,4285,10978,13,6-3 6-7(8) 4-6 6-2 6-3,2014-01-31 00:00:00
8049,20995,10978,14,6-3 6-3 6-0,2014-01-31 00:00:00
25639,20083,10978,15,6-1 6-0 6-1,2014-02-01 00:00:00
6980,7411,10978,16,2-6 6-4 6-4 6-4,2014-02-02 00:00:00
1288,12588,10979,13,6-3 6-3 7-6(2),2014-01-31 00:00:00
6728,8141,10979,14,6-3 6-4 4-6 6-0,2014-01-31 00:00:00
30231,25348,10979,15,7-6(2) 6-1 6-2,2014-02-01 00:00:00
6728,12588,10979,16,6-4 6-4 6-1,2014-02-02 00:00:00
9111,30305,10979,17,6-2 6-1,2014-02-02 00:00:00
13447,717,10814,1,3-6 6-3 7-6(3),2014-02-15 00:00:00
10901,72,10814,1,2-6 6-2 7-6(5),2014-02-15 00:00:00
12054,23317,10883,1,6-3 6-1,2014-02-15 00:00:00
11816,2244,10883,1,2-6 7-6(10) 6-4,2014-02-15 00:00:00
13069,10550,10883,1,7-6(7) 6-1,2014-02-15 00:00:00
831,6848,10810,10,6-3 6-2,2014-02-15 00:00:00
18496,5918,10814,1,6-3 ret.,2014-02-15 00:00:00
10014,20104,10814,1,7-6(0) 6-3,2014-02-15 00:00:00
1018,26067,10883,1,6-2 6-1,2014-02-15 00:00:00
9053,22866,10883,1,6-2 6-2,2014-02-15 00:00:00
10444,5647,10810,10,6-3 6-4,2014-02-15 00:00:00
12190,2179,10813,1,6-4 4-6 6-3,2014-02-15 00:00:00
17829,13804,10813,1,6-1 6-2,2014-02-15 00:00:00
9833,25533,10814,1,6-1 6-3,2014-02-15 00:00:00
14727,685,10881,10,6-4 6-7(2) 7-6(5),2014-02-15 00:00:00
5069,18655,10883,1,6-4 2-6 6-1,2014-02-15 00:00:00
3054,13765,10813,1,7-5 6-2,2014-02-15 00:00:00
10995,9403,10813,1,5-7 7-5 6-2,2014-02-15 00:00:00
3992,1930,10814,1,6-3 3-6 6-2,2014-02-15 00:00:00
11438,3754,10814,1,4-6 6-0 7-6(6),2014-02-15 00:00:00
7772,13209,10814,1,6-2 6-4,2014-02-15 00:00:00
7679,34862,10815,1,6-1 4-6 6-1,2014-02-15 00:00:00
10636,28099,10815,1,6-3 6-0,2014-02-15 00:00:00
18348,1132,10815,1,6-1 6-1,2014-02-15 00:00:00
29350,28290,10815,1,6-1 7-6(5),2014-02-15 00:00:00
14177,1747,10879,10,6-2 6-4,2014-02-15 00:00:00
8307,21032,10879,12,4-6 7-5 10-6,2014-02-15 00:00:00
6850,8942,10881,10,7-5 6-4,2014-02-15 00:00:00
25588,20306,10881,10,6-4 6-1,2014-02-15 00:00:00
6101,6080,10810,10,5-7 6-3 6-2,2014-02-15 00:00:00
30243,34713,10811,10,7-5 6-4,2014-02-15 00:00:00
4067,84,10812,10,3-6 7-5 6-3,2014-02-15 00:00:00
1113,24797,10813,1,6-1 6-7(5) 6-0,2014-02-15 00:00:00
11881,5083,10813,1,3-6 6-3 6-2,2014-02-15 00:00:00
9675,3849,10813,1,3-6 6-2 6-4,2014-02-15 00:00:00
4461,23183,10814,1,6-1 6-1,2014-02-15 00:00:00
8722,1782,10814,1,6-4 7-6(3),2014-02-15 00:00:00
11981,13798,10814,1,7-6(3) 6-4,2014-02-15 00:00:00
13722,26221,10815,1,6-2 4-6 6-3,2014-02-15 00:00:00
34447,28063,10810,10,7-6(6) 6-4,2014-02-15 00:00:00
8806,453,10811,10,6-3 6-2,2014-02-15 00:00:00
15323,34794,10812,10,6-4 6-4,2014-02-15 00:00:00
673,4045,10812,10,6-4 6-2,2014-02-15 00:00:00
3994,5844,10813,1,6-3 4-6 6-2,2014-02-15 00:00:00
12039,4096,10814,1,3-6 6-2 6-3,2014-02-15 00:00:00
3833,4003,10879,10,6-3 2-6 6-4,2014-02-15 00:00:00
655,762,10811,10,6-1 ret.,2014-02-15 00:00:00
5150,23003,10811,10,6-3 6-7(2) 10-6,2014-02-15 00:00:00
14716,26408,10885,2,6-1 6-2,2014-02-16 00:00:00
28296,17903,10885,2,1-6 6-3 6-3,2014-02-16 00:00:00
18440,18422,10885,2,6-2 6-4,2014-02-16 00:00:00
16433,19948,10885,2,6-2 6-3,2014-02-16 00:00:00
12876,20542,10885,2,6-4 6-4,2014-02-16 00:00:00
10320,35083,10884,1,6-2 6-4,2014-02-15 00:00:00
10218,27003,10884,1,6-1 6-1,2014-02-15 00:00:00
22278,34899,10884,1,6-1 6-2,2014-02-15 00:00:00
11406,24702,10884,1,6-1 6-4,2014-02-15 00:00:00
7738,25305,10884,1,6-4 6-3,2014-02-15 00:00:00
1131,28497,10884,1,6-2 6-2,2014-02-15 00:00:00
19721,34900,10884,1,6-0 6-0,2014-02-15 00:00:00
7657,8483,10884,1,6-4 6-4,2014-02-15 00:00:00
19962,23736,10884,1,7-6(0) 5-7 7-5,2014-02-15 00:00:00
8354,7891,10884,1,6-4 7-5,2014-02-15 00:00:00
19883,34901,10884,1,6-4 6-1,2014-02-15 00:00:00
15019,11357,10884,1,3-6 7-6(8) 6-4,2014-02-15 00:00:00
788,6055,10884,1,6-0 6-2,2014-02-15 00:00:00
27482,25227,10884,1,6-0 6-0,2014-02-15 00:00:00
1752,10978,10884,1,2-6 6-4 7-5,2014-02-15 00:00:00
736,30483,10884,1,6-1 6-0,2014-02-15 00:00:00
12614,7317,10814,2,6-3 6-4,2014-02-16 00:00:00
12430,11683,10883,2,7-6(3) 6-3,2014-02-16 00:00:00
9475,20655,10883,2,6-0 6-4,2014-02-16 00:00:00
10400,12054,10883,2,6-0 6-2,2014-02-16 00:00:00
11816,11492,10883,2,6-4 7-6(1),2014-02-16 00:00:00
18495,18375,10885,2,6-2 7-6(2),2014-02-16 00:00:00
9305,13844,10814,2,6-7(2) 6-3 6-4,2014-02-16 00:00:00
10901,13447,10814,2,6-3 6-3,2014-02-16 00:00:00
10014,18496,10814,2,7-6(1) 6-2,2014-02-16 00:00:00
7772,11981,10814,2,6-4 6-2,2014-02-16 00:00:00
13400,12896,10883,2,6-7(5) 6-1 6-4,2014-02-16 00:00:00
4025,14513,10883,2,6-4 6-4,2014-02-16 00:00:00
1018,5069,10883,2,4-6 7-6(5) 6-2,2014-02-16 00:00:00
23748,29372,10885,2,6-4 6-4,2014-02-16 00:00:00
10444,34447,10810,12,6-2 7-6(4),2014-02-16 00:00:00
9833,11438,10814,2,6-1 6-4,2014-02-16 00:00:00
13069,9053,10883,2,6-2 ret.,2014-02-16 00:00:00
831,6101,10810,12,6-4 6-2,2014-02-16 00:00:00
15323,17037,10812,12,7-5 6-4,2014-02-16 00:00:00
12039,4461,10814,2,6-3 6-4,2014-02-16 00:00:00
3992,8722,10814,2,6-1 3-6 6-3,2014-02-16 00:00:00
14727,6850,10881,12,7-6(5) 6-3,2014-02-16 00:00:00
673,4067,10812,12,6-4 6-3,2014-02-16 00:00:00
12190,3054,10813,3,6-4 6-7(5) 6-1,2014-02-16 00:00:00
10995,17829,10813,3,7-6(5) 6-1,2014-02-16 00:00:00
9488,10636,10815,2,7-5 6-3,2014-02-16 00:00:00
10292,18348,10815,2,6-2 6-3,2014-02-16 00:00:00
469,29350,10815,2,6-1 6-4,2014-02-16 00:00:00
3833,14177,10879,12,7-6(6) 6-4,2014-02-16 00:00:00
25588,34814,10881,12,6-4 6-3,2014-02-16 00:00:00
10320,10218,10884,2,6-3 6-3,2014-02-16 00:00:00
19962,8354,10884,2,0-6 6-3 6-1,2014-02-16 00:00:00
30243,5150,10811,12,6-4 6-4,2014-02-16 00:00:00
11881,1113,10813,3,3-6 6-4 6-3,2014-02-16 00:00:00
9675,3994,10813,3,6-4 7-6(5),2014-02-16 00:00:00
875,34116,10815,2,6-0 6-0,2014-02-16 00:00:00
11178,7679,10815,2,6-3 6-0,2014-02-16 00:00:00
612,9840,10815,2,7-6(6) 6-3,2014-02-16 00:00:00
7738,1131,10884,2,6-4 7-6(6),2014-02-16 00:00:00
7657,19721,10884,2,6-3 0-6 6-1,2014-02-16 00:00:00
15019,19883,10884,2,1-6 6-4 1-0 ret.,2014-02-16 00:00:00
8806,655,10811,12,6-4 7-6(0),2014-02-16 00:00:00
1157,13722,10815,2,6-1 6-7(5) 6-4,2014-02-16 00:00:00
27482,788,10884,2,7-5 4-6 6-3,2014-02-16 00:00:00
736,1752,10884,2,6-1 6-2,2014-02-16 00:00:00
10231,24008,10815,2,4-6 7-5 6-4,2014-02-16 00:00:00
18440,16433,10885,3,6-4 6-2,2014-02-17 00:00:00
14716,28296,10885,3,6-4 7-6(4),2014-02-17 00:00:00
18495,12876,10885,3,6-2 6-1,2014-02-17 00:00:00
21418,8305,10885,2,w/o,2014-02-16 00:00:00
11406,22278,10884,2,6-1 6-2,2014-02-16 00:00:00
23748,21418,10885,3,6-2 6-2,2014-02-17 00:00:00
13277,8305,10885,4,7-6(0) 6-2,2014-02-17 00:00:00
10505,25569,10885,4,6-4 6-1,2014-02-17 00:00:00
10901,10014,10814,3,6-1 6-2,2014-02-17 00:00:00
4025,13400,10883,3,7-6(4) 7-6(2),2014-02-17 00:00:00
9475,12430,10883,3,6-2 6-1,2014-02-17 00:00:00
1018,13069,10883,3,6-2 6-2,2014-02-17 00:00:00
775,1569,10883,4,6-2 6-1,2014-02-17 00:00:00
4236,9241,10885,4,6-1 7-6(4),2014-02-17 00:00:00
34885,34884,10885,4,6-1 6-1,2014-02-17 00:00:00
1003,25543,10885,4,6-3 6-4,2014-02-17 00:00:00
9305,12614,10814,3,6-2 6-4,2014-02-17 00:00:00
9833,7772,10814,3,7-5 6-3,2014-02-17 00:00:00
10400,11816,10883,3,5-7 6-3 6-4,2014-02-17 00:00:00
34897,34896,10883,4,2-6 6-2 10-6,2014-02-17 00:00:00
5136,7511,10883,4,6-2 3-6 6-4,2014-02-17 00:00:00
18710,29246,10885,4,6-1 6-3,2014-02-17 00:00:00
3992,12039,10814,3,6-2 6-2,2014-02-17 00:00:00
34893,34892,10883,4,7-5 6-4,2014-02-17 00:00:00
10813,9584,10883,4,7-5 7-5,2014-02-17 00:00:00
34898,30686,10883,4,6-3 6-2,2014-02-17 00:00:00
29217,27232,10883,4,6-2 6-3,2014-02-17 00:00:00
17263,34715,10814,4,7-6(1) 6-3,2014-02-17 00:00:00
34894,34895,10883,4,7-6(5) 6-4,2014-02-17 00:00:00
21961,34516,10813,4,6-2 6-7(8) 10-7,2014-02-17 00:00:00
9675,961,10813,4,6-4 4-6 7-6(4),2014-02-17 00:00:00
28063,34878,10814,4,7-6(8) 6-1,2014-02-17 00:00:00
11178,9488,10815,3,6-4 3-6 6-4,2014-02-17 00:00:00
10292,469,10815,3,6-0 6-2,2014-02-17 00:00:00
11406,10320,10884,3,7-6(4) 6-4,2014-02-17 00:00:00
7738,7657,10884,3,7-5 6-3,2014-02-17 00:00:00
15019,19962,10884,3,7-5 4-6 6-1,2014-02-17 00:00:00
736,27482,10884,3,6-4 6-3,2014-02-17 00:00:00
12190,619,10813,4,6-7(7) 6-3 4-0 ret.,2014-02-17 00:00:00
11881,7818,10813,4,7-5 2-6 6-2,2014-02-17 00:00:00
6642,22432,10814,4,6-4 6-2,2014-02-17 00:00:00
1157,875,10815,3,7-6(5) 6-4,2014-02-17 00:00:00
10231,612,10815,3,3-6 6-4 6-3,2014-02-17 00:00:00
1181,11309,10884,4,6-1 6-3,2014-02-17 00:00:00
27381,34911,10884,4,7-6(9) 6-3,2014-02-17 00:00:00
10202,11181,10884,4,2-6 6-1 7-6(5),2014-02-17 00:00:00
8721,28514,10884,4,6-3 6-3,2014-02-17 00:00:00
7806,17474,10815,4,6-4 6-2,2014-02-17 00:00:00
28088,34902,10884,4,6-1 6-4,2014-02-17 00:00:00
9649,11005,10884,4,6-2 6-0,2014-02-17 00:00:00
1719,9887,10884,4,6-3 6-1,2014-02-17 00:00:00
26300,34881,10813,4,6-2 3-6 10-3,2014-02-17 00:00:00
34803,29131,10815,4,6-1 6-4,2014-02-17 00:00:00
34903,21847,10884,4,6-3 4-6 10-6,2014-02-17 00:00:00
6002,10971,10884,4,6-2 6-4,2014-02-17 00:00:00
7127,5961,10813,4,3-6 6-4 6-3,2014-02-17 00:00:00
11940,14814,10813,4,6-1 6-1,2014-02-17 00:00:00
468,4061,10815,4,4-6 6-2 6-3,2014-02-17 00:00:00
17264,21973,10885,4,4-6 6-4 6-1,2014-02-18 00:00:00
1687,14428,10885,4,6-4 4-6 6-4,2014-02-18 00:00:00
4211,8590,10885,4,7-6(3) 6-3,2014-02-18 00:00:00
3682,18440,10885,4,7-6(1) 6-2,2014-02-18 00:00:00
18772,18495,10885,4,4-6 6-3 6-4,2014-02-18 00:00:00
7393,13764,10883,4,6-1 7-6(4),2014-02-18 00:00:00
4454,8753,10883,4,7-6(4) 7-6(4),2014-02-18 00:00:00
10828,9475,10883,4,6-4 6-3,2014-02-18 00:00:00
12587,10844,10883,4,6-1 6-1,2014-02-18 00:00:00
4084,12527,10883,4,6-2 7-5,2014-02-18 00:00:00
1264,23748,10885,4,7-5 6-3,2014-02-18 00:00:00
14716,18524,10885,4,6-3 3-6 7-6(3),2014-02-18 00:00:00
7826,16998,10885,4,6-4 7-5,2014-02-18 00:00:00
568,6080,10814,4,6-4 6-4,2014-02-18 00:00:00
10400,3316,10883,4,6-2 6-1,2014-02-18 00:00:00
21032,21272,10885,4,6-1 6-3,2014-02-18 00:00:00
27598,15153,10885,4,7-6(4) 6-2,2014-02-18 00:00:00
34886,34887,10885,4,7-6(3) 7-6(5),2014-02-18 00:00:00
34889,34890,10885,4,3-6 6-1 10-8,2014-02-18 00:00:00
1227,4028,10980,13,6-0 6-4 6-3,2014-02-14 00:00:00
25621,25640,10980,14,6-3 6-2 6-0,2014-02-14 00:00:00
7658,34914,10980,15,6-1 6-1 6-7(5) 6-2,2014-02-15 00:00:00
1227,25621,10980,16,6-2 6-4 6-2,2014-02-16 00:00:00
34915,11630,10980,17,7-6(4) 6-2,2014-02-16 00:00:00
523,21256,10981,13,6-2 7-6(2) 6-3,2014-02-14 00:00:00
21332,6107,10981,14,6-4 7-5 7-5,2014-02-14 00:00:00
28197,34916,10981,15,6-4 6-2 6-2,2014-02-15 00:00:00
24843,523,10981,16,6-4 6-1 6-2,2014-02-16 00:00:00
14569,6107,10981,17,6-1 2-6 6-2,2014-02-16 00:00:00
27499,34580,10814,4,6-4 6-3,2014-02-18 00:00:00
20306,34876,10814,4,6-7(6) 6-3 10-5,2014-02-18 00:00:00
1266,9305,10814,4,3-6 7-6(4) 6-4,2014-02-18 00:00:00
30740,23235,10883,4,7-6(4) 1-6 10-4,2014-02-18 00:00:00
